event_id,event_ts,user_id,event_type,session_id,page,button_id,platform
evt_1046745ecdb3488d91,2026-01-04T13:24:45Z,5cdaaa14-a8dd-47d1-9eb1-8477d761e36d,login,s_40afdee5f04e,,,android
evt_826de3269026442780,2026-01-20T15:52:19Z,6e877fd0-682b-4611-8611-4843fa6476c2,page_view,s_089327aaeb63,/home,,android
evt_b89030e0d7654b38ab,2026-01-30T03:12:59Z,131ac9d2-20fe-4a41-bf4d-3f4d5df18a38,page_view,s_90c24730fb27,/home,,android
evt_65911b3fe24d48fd95,2026-01-30T09:27:43Z,a4f767dd-9299-4277-82e9-9e2115816cdf,button_click,s_16a764bbf307,,send_cta,android
evt_9750f446f39e4eb6b3,2026-01-02T20:49:25Z,008dcef9-4406-4cea-befc-63f297a45ad6,page_view,s_536dc0bb8d02,/activity,,android
evt_41c671d120014ebea3,2026-01-29T01:42:27Z,673fc61a-5a9e-4829-9f35-ce5b01770cd1,button_click,s_3fb3c8ac8d70,,send_cta,ios
evt_ee08057b71a24aa69c,2026-01-11T22:28:42Z,c4f50701-b6af-47e5-9e9d-4051f3078502,page_view,s_2268435f057a,/p2p/send,,ios
evt_96b3c2c7e1be49c2ba,2026-01-15T00:49:35Z,87455390-4075-497f-9652-216dd559054d,page_view,s_73bde538a387,/settings,,android
evt_4bd2fc5186424d0481,2026-01-31T17:23:06Z,04c8995b-a7d9-4676-9e06-e8f413adf62c,page_view,s_4daee622ba98,/wallet,,ios
evt_e6eecd1a83974d188c,2026-01-20T02:32:55Z,d543e545-b760-4c62-a963-d8c66b6cf1dd,button_click,s_0fbb11862258,,request_cta,ios
evt_b67899c2e9de4454bd,2026-01-16T00:28:20Z,151c0252-d7ed-440d-af6c-02c978c280fe,page_view,s_dc63609aa795,/p2p/send,,android
evt_030e84204aca468ea1,2026-01-29T23:14:12Z,6fbe0755-2657-474f-8c11-fa35a50688c6,page_view,s_d251aa7b5bfb,/activity,,android
evt_e343e8cf63474cb4ac,2026-01-14T09:56:15Z,80eaa828-6184-44ea-9b45-5005b5a11182,login,s_ddff06c63ba4,,,android
evt_7341ea287eca454c8f,2026-01-15T04:01:00Z,6e877fd0-682b-4611-8611-4843fa6476c2,page_view,s_8821834eedc1,/activity,,ios
evt_639ed2137c894951a0,2026-01-13T11:44:57Z,c879afba-02ba-438a-a85a-243c454b51ca,button_click,s_242ebda94436,,qr_cta,android
evt_cd3af1491ed14f5aa0,2026-01-10T19:05:18Z,cabad11c-ff79-49cb-a525-69a9145cf50a,button_click,s_9ce7e7129ce3,,,android
evt_234485d44cb34bb4af,2026-01-15T14:03:56Z,1d4995db-f2e4-42c6-9a69-376595c29152,button_click,s_eb32de9442f1,,,ios
evt_a8a4d1c2cb2d4270b2,2026-01-16T01:55:09Z,f9d8fec1-d075-45f9-a4eb-6af34215e6ac,button_click,s_da6113a23d03,,qr_cta,ios
evt_03147a0985fe490791,2026-01-28T01:42:17Z,9c0554de-e112-49c3-a8ab-91898f85cb06,button_click,s_b02ffed68098,,,ios
evt_ea72411bfa5947b186,2026-01-29T14:44:35Z,dc888e4f-c73e-468f-bd15-dfa042585c4d,page_view,s_582d55cc73c1,/settings,,android
evt_ce05da190b964289be,2026-01-30T11:20:53Z,9416ea59-faa3-4b10-b0a0-961307b3818e,page_view,s_b2d9990d6cb2,/p2p/confirm,,android
evt_38526834998b4aa0ad,2026-01-14T23:14:10Z,a56be66f-f755-4c0f-8304-071a529ad966,page_view,s_d52ab27e03dd,/home,,android
evt_86e8defe3fcf4ae3bf,2026-01-14T13:43:06Z,0d33a34e-701b-4a50-9d55-fd569153783a,page_view,s_4de520508a45,/home,,ios
evt_5bd8102dad79435985,2026-01-30T15:58:05Z,f032917f-a604-463c-a9c2-c78c9e41c8f6,page_view,s_6bb807b71453,/activity,,ios
evt_3b5199f643ab48db86,2026-01-26T13:42:12Z,66581a87-49c7-46d1-9f9f-35c6e487472c,page_view,s_c86440fdaa61,/wallet,,ios
evt_edf4ef54659640a4bc,2026-01-02T12:31:17Z,adc319ba-e663-4641-90ae-6aa2b20d7fd4,button_click,s_89e347b73247,,,android
evt_c3dda5aee555454eae,2026-01-07T05:11:32Z,4e47dca0-d320-4c00-9a08-0149b420fe07,p2p_confirm,s_42aafa296c32,/wallet,,ios
evt_5ec1298528874785bc,2026-01-17T10:16:08Z,2b4cc7d1-a329-41bc-9515-eaba84b28a92,button_click,s_3d1710043fcc,,,web
evt_05a00c130ef7442bb6,2026-01-31T12:38:46Z,2b6057ba-cc2b-46e3-b392-1f47e8f8cbc4,p2p_initiate,s_9371c2b311af,/settings,confirm_cta,android
evt_c5f4de86de91469abe,2026-01-09T21:33:43Z,80a5b012-b79a-46d5-8ef0-6967a7206bbd,button_click,s_e544923cb8da,,,ios
evt_189e01f5812b46cdb5,2026-01-24T15:57:56Z,d040b22a-b599-4953-b44c-0719d332bb89,page_view,s_69bae6f3f805,/wallet,,ios
evt_a935bcde85eb47eea8,2026-01-16T02:52:17Z,d2f5a30c-a265-44c1-a34e-a9a17de0e426,page_view,s_64581d8ab952,/p2p/send,,android
evt_395224c55ffc4504ac,2026-01-11T17:20:51Z,25e6c398-2f81-44ad-aeef-e70a5fd975df,p2p_confirm,s_63d927e66f47,/home,send_cta,android
evt_d1591efa91c7471181,2026-01-12T12:50:33Z,05e2c5ee-6c42-4003-b070-ac2d2846d1f8,page_view,s_60ef52016ae2,/wallet,,ios
evt_9285149415284c159c,2026-01-15T06:30:59Z,5c06dced-9923-4cfd-9883-11f1784a1a32,button_click,s_284b29d3bfef,,send_cta,android
evt_84fa29fe3b52442b87,2026-01-29T02:45:02Z,1c741e6b-7c49-49c0-bc5a-770de9aa418e,page_view,s_5a5c5ee5ce5d,/p2p/send,,ios
evt_80bc5aea9cc84ee391,2026-01-04T09:27:31Z,86d034b6-a30b-4920-8fe0-6d6d5b0a4f8d,page_view,s_0419a0de43aa,/p2p,,ios
evt_6a53e3eee24a44b499,2026-01-30T13:02:04Z,5f0cb0b4-018a-4ee0-9bc2-8a9cd3579ec9,page_view,s_e752586f0286,/settings,,android
evt_e22ac3fd05ee472594,2026-01-05T01:39:47Z,66b355f4-cbad-4e7e-b6de-6d6cf0fc2451,p2p_initiate,s_b8e2924870cb,/activity,,web
evt_d6b73765ab5f46dab7,2026-01-09T10:50:48Z,0a42d110-1e02-4f7c-8868-db16755c02ae,page_view,s_2f2ce4a3a88e,/p2p/send,,ios
evt_6f2334bae5024851a8,2026-01-14T14:56:50Z,beca2269-dc2f-440a-9972-3c776ce14872,page_view,s_7fceb6d75495,/activity,,android
evt_41d4ad0638c14f05bb,2026-01-08T11:39:52Z,5271d4d4-8309-4271-9fbe-8610fcc7baaa,login,s_5d32860d6c50,,,android
evt_6058b2f50dff49eabf,2026-01-21T10:08:58Z,6fbe0755-2657-474f-8c11-fa35a50688c6,page_view,s_3eaffc67cc66,/settings,,android
evt_6c360568acb34a27a6,2026-01-08T10:27:21Z,e66f7ab9-f0db-4d72-8393-75d4395a6150,page_view,s_d76c0cf10b95,/p2p,,android
evt_c476b1c69514482abf,2026-01-20T06:33:30Z,68faed92-8842-45be-b453-6ffb87fa1ed8,page_view,s_86fc99776cb9,/home,,android
evt_7eda9bf6aeb1457e8d,2026-01-18T04:06:36Z,a8b25d0f-9645-478c-915e-f3811a22d147,login,s_1dcbbf82bba6,,,ios
evt_a083238c489748e488,2026-01-07T05:38:01Z,a212103b-fc10-432f-956e-6674230ecc56,p2p_confirm,s_ffb807caa081,/activity,,android
evt_82d552490e7f423995,2026-01-14T08:44:13Z,b6b86926-4197-4f26-b6d2-e636ee181f30,page_view,s_d655c26a229c,/activity,,ios
evt_cf62bfc8fde7430b90,2026-01-05T19:45:01Z,6c44820a-a74d-4b6d-ae5b-2a65e30cc5de,button_click,s_24c336d61375,,qr_cta,ios
evt_107ce8e70419439e9d,2026-01-27T07:23:33Z,31d9d93d-5a0e-4206-88be-d63f5dcdc883,page_view,s_681e552cc4be,/wallet,,web
evt_b82714324512437e90,2026-01-07T01:50:51Z,65b5577d-05f5-4bbd-847a-84ee1c2d7894,login,s_5233ba9ffa39,,,ios
evt_5e339e76d37b4ad781,2026-01-01T11:23:49Z,6ec532e5-a3b9-46cc-b6ff-d3b50f2eaba9,button_click,s_6b6525c27ebd,,confirm_cta,android
evt_98cad54c6017460d80,2026-01-18T22:17:44Z,1cded1d7-428a-4976-ad99-da0d534a51d9,button_click,s_3755f45f183e,,,android
evt_e1cba10eb0274ae99b,2026-01-05T07:39:14Z,bc9d5ca6-a516-4325-b3bc-4d13925fab12,page_view,s_e414f30eea09,/home,,ios
evt_1bd814c8745c42bcb4,2026-01-04T00:02:25Z,239eb38b-e24d-4728-9e62-3977e34c8314,button_click,s_e30b2ca9cb21,,request_cta,android
evt_09dedb15f4b14ee893,2026-01-22T06:03:15Z,d09bbaad-bce1-456c-a3cf-badf4d9c5924,login,s_b87251c1d692,,,android
evt_d7d4947cdd0b4a25b1,2026-01-16T14:21:23Z,440d1f44-d12d-41da-95c1-88430b231dae,p2p_confirm,s_6c8446a33d8e,/activity,request_cta,ios
evt_ff3934cf4fc446c0a1,2026-01-15T04:29:50Z,ec4246b0-3da3-4023-abf2-e370974f1c15,button_click,s_59ed0c75c263,,,android
evt_084c5bb3f4194907b9,2026-01-24T17:19:13Z,3623444d-6c98-4ee9-887e-a312bd45d445,page_view,s_1b45998e91d9,/settings,,ios
evt_9f2aef8795f74ae19d,2026-01-21T09:27:43Z,6e765004-867c-4eae-a6da-4be9d5e853c2,button_click,s_3ca686d56cd2,,,android
evt_8cd523702ef441f783,2026-01-11T04:37:46Z,3c895f7e-9db3-40d9-a1b7-c2dedc9bcf2e,login,s_a1388a2b2e86,,,ios
evt_d6dd5d2e6f0a4e1c8c,2026-01-18T19:27:17Z,4ac3ab98-3d9a-4470-8370-85b82735349d,page_view,s_65d8eb46cf98,/wallet,,android
evt_729da90f707d403baf,2026-01-02T22:19:16Z,ff616fee-ae62-4bfa-a5f5-cc4474078755,page_view,s_013626e90155,/p2p/send,,android
evt_348fb5f767ed4ac6b3,2026-01-19T10:26:07Z,8c734d20-a213-4579-aa97-67b1ea60e86e,page_view,s_702d52c167e2,/home,,ios
evt_404a841166d2463ba0,2026-01-17T08:07:08Z,64418c97-d43d-4ece-89e2-e29cc98e3389,login,s_ec5b86a41f52,,,android
evt_f703cb2fe8404ca58e,2026-01-03T03:58:31Z,0f55a4af-c2ca-4ae6-9843-a44413c4ae7c,p2p_initiate,s_29053a0ce9a1,/settings,confirm_cta,android
evt_1460ea7e448c4716b9,2026-01-08T04:24:45Z,5f0cb0b4-018a-4ee0-9bc2-8a9cd3579ec9,page_view,s_bd03de7ddcb2,/p2p/send,,web
evt_5141a674e17845adb4,2026-01-19T01:56:17Z,8d9b09e0-85ab-4efe-b13c-ab77a0a88096,page_view,s_df52a6d071b1,/wallet,,android
evt_0949ad9ca9ab43f9aa,2026-01-13T08:40:39Z,cf6cd005-fbe6-4687-a3e1-4341c5cd4b98,page_view,s_d5a854fb34c0,/settings,,android
evt_6ee709cf203a4a6ca1,2026-01-09T18:27:21Z,65e798df-88f8-4774-9296-9ee7c314e5b2,button_click,s_b8f20ef78c02,,,ios
evt_f717ea7ecf16465099,2026-01-22T03:55:13Z,65267e81-df6c-4657-b523-47246075c05f,page_view,s_473d1851593d,/wallet,,android
evt_4bdafbae60204024a1,2026-01-19T19:47:30Z,bfebb250-6faa-4b1c-b85a-665537a9e395,login,s_8c05ea0d61b5,,,ios
evt_4a3d0c7f3a9943bda1,2026-01-08T13:01:57Z,ddf0faac-cfb9-4cb0-bebd-c1224645ff52,login,s_428ec1a16229,,,android
evt_6edd3e5fd616435091,2026-01-11T12:30:35Z,4e47dca0-d320-4c00-9a08-0149b420fe07,page_view,s_d13beec5ee9b,/p2p/confirm,,android
evt_b0273f4e06dd4dc69e,2026-01-29T05:45:33Z,66581a87-49c7-46d1-9f9f-35c6e487472c,page_view,s_4833457a7cd4,/home,,ios
evt_a0a6dd3766b64b81b3,2026-01-29T18:12:43Z,606deb69-d023-4758-8137-ed7b453e5337,page_view,s_f8436f49156e,/activity,,ios
evt_5a11dff711d845bda9,2026-01-30T15:06:40Z,c7db9607-4370-4fa8-9d4d-f831b5e1f181,page_view,s_4f030cbe2161,/wallet,,android
evt_4f681871ae3d455b84,2026-01-01T03:10:40Z,4f412501-2bbc-4eb6-a3c8-e8c75e8e5b05,login,s_066a8c4cdb2e,,,android
evt_e8993d58a18d467ebc,2026-01-18T13:48:24Z,d09bbaad-bce1-456c-a3cf-badf4d9c5924,page_view,s_3159cc65e122,/home,,android
evt_52bd85e7540c4c1bb2,2026-01-26T05:45:17Z,0aa969c6-0711-4aff-8fc4-afc3efd4b58a,page_view,s_894b9b1b78ce,/activity,,ios
evt_a97858e828ed4e62aa,2026-01-07T02:57:52Z,5c06dced-9923-4cfd-9883-11f1784a1a32,page_view,s_af220cc8869a,/activity,,ios
evt_3f3b986f34da4a7097,2026-01-26T03:53:58Z,d86a91cf-c6f0-4415-acc0-1b53544ea181,page_view,s_f0357435e427,/home,,ios
evt_320ac1d89c32401eb5,2026-01-20T14:20:54Z,aca23087-3f72-47a4-9c68-4ee8eecb0c2b,button_click,s_b8e65e227fd6,,,ios
evt_e167b97ad666487d8e,2026-01-10T18:05:02Z,57752de8-a9c6-4aa2-b6e2-badba3e2bbc4,login,s_3b7df4b735e8,,,ios
evt_52cb75a91d7042e2ae,2026-01-23T08:58:34Z,1bd4a9ba-792e-43c4-8b69-3f5ec7ed4f64,p2p_initiate,s_7436926f9d33,/home,request_cta,android
evt_e1f514bde6974aa5b3,2026-01-24T17:37:17Z,d155c4e1-da27-4da4-ab4f-9d02390e37b2,button_click,s_b5f86e8012e1,,request_cta,ios
evt_4bf060ade0b34ef48e,2026-01-30T22:40:55Z,01524104-c5c6-4186-b30b-e768354c92a7,page_view,s_81d689607699,/settings,,android
evt_0c95b005a505487abc,2026-01-26T04:18:02Z,fee89c19-d184-47fc-b7f7-6b01972ed13d,button_click,s_4033aa9c52e4,,,ios
evt_c790f2c54a0c4c80ac,2026-01-17T09:17:15Z,79c5c276-d5b5-4dc9-9150-f52ad3a34206,login,s_6e5e4559f8b7,,,ios
evt_d866739b882d4c29b2,2026-01-23T18:11:36Z,c44012a9-0e30-4f4b-bdb5-114ea35cbdac,login,s_9244c278becf,,,ios
evt_dca7a7fe76bf4f41aa,2026-01-21T01:39:19Z,8dfd41c9-ec75-494d-abb1-628483d3bbb2,page_view,s_1962a40b1872,/settings,,ios
evt_ee46b1cd48354bf0b0,2026-01-06T21:32:20Z,15c16c8a-7ab9-445d-b2d4-6e04292a7fb0,page_view,s_cd077076f740,/wallet,,ios
evt_4087822cc756478395,2026-01-01T14:25:05Z,a5b59b77-0944-4826-997e-74693acacf63,button_click,s_47a4c6e52174,,,ios
evt_94d586cdc84e4ae1b5,2026-01-25T12:22:53Z,39039b38-4e66-490f-8b27-c4edfec2d447,page_view,s_159cb3283207,/settings,,android
evt_a2b01f0085c643a480,2026-01-16T07:21:18Z,9c775f06-d6fd-46d6-8301-8ba353a6fcbc,page_view,s_693748f733ab,/wallet,,ios
evt_378e7b178e254434b4,2026-01-24T17:03:31Z,bb1aa76e-3c1c-4678-818a-bc690e7506be,page_view,s_9a5f24547041,/settings,,web
evt_5a755465496b4b7c96,2026-01-07T04:04:38Z,18c9943b-6193-4b2d-8315-e0d9f9b0737f,p2p_initiate,s_30d651be9162,/p2p/confirm,,web
evt_ce928f196df64620b3,2026-01-14T13:38:08Z,08867b08-7307-4599-9368-21fbb35e3524,button_click,s_6b3e2f9f70b6,,confirm_cta,android
evt_8dcfe8bb0abd4ad693,2026-01-17T12:38:35Z,1b95b292-56d4-4450-9b80-bd58ff2c6c0f,login,s_4bc3e61a322e,,,ios
evt_249fbd911f174cf680,2026-01-03T14:46:56Z,68faed92-8842-45be-b453-6ffb87fa1ed8,page_view,s_abd8c7dab2e8,/p2p,,android
evt_5b19c5777b6c4f90b8,2026-01-28T07:32:34Z,e5629961-bcdf-4d3a-ae46-b3768351e63b,p2p_initiate,s_3caa2546b757,/wallet,,android
evt_40cef3b6a64640738c,2026-01-24T06:26:50Z,e0f0753a-78e5-4064-ae9b-d742e33474f4,button_click,s_4a24d14ea133,,qr_cta,ios
evt_914eabaed1f945a29c,2026-01-12T13:42:11Z,cadcbe95-22c5-4e49-8794-540da67a06b8,page_view,s_9bde32e7a3cf,/settings,,android
evt_8d97ddb8ee844b83ab,2026-01-13T01:59:41Z,fee89c19-d184-47fc-b7f7-6b01972ed13d,page_view,s_395516564c58,/home,,android
evt_ca655431787c4d7d9f,2026-01-23T06:27:13Z,96fb45d7-a0af-457f-bf83-64d8f9e5f479,button_click,s_18b06a78988e,,,ios
evt_5e3f76b840d6449eaf,2026-01-22T15:05:10Z,62743191-05ff-4c7e-91fe-8fd86ba06161,page_view,s_f237aa4d5b06,/p2p/send,,ios
evt_c9e7f90032d84b1a84,2026-01-03T01:39:45Z,da1b73a2-2017-4623-821c-2b8641206182,button_click,s_7fc9df42b9b8,,,android
evt_b1f7541e82524f4492,2026-01-30T11:04:17Z,14f4205f-0a23-4de4-b181-d9d2a09791e1,page_view,s_b953668ff961,/p2p/send,,web
evt_190cf220e97842e698,2026-01-23T01:07:08Z,3b3d729a-7288-4383-a273-f269a6127571,page_view,s_9bb2c623d8f4,/home,,android
evt_0170080e54f54319bb,2026-01-28T02:54:43Z,37cabd6f-12f0-444d-87c6-91335792b801,page_view,s_6b8b74a1acc5,/home,,android
evt_533c5e9de146466187,2026-01-06T10:27:23Z,088d07ce-a4aa-459e-a831-c62c4777b600,page_view,s_0537ac0219ac,/home,,web
evt_686d49f03b5e472b80,2026-01-14T08:49:15Z,c4f50701-b6af-47e5-9e9d-4051f3078502,login,s_1d6a8ed9af90,,,android
evt_d660348ee92f40a1a7,2026-01-25T19:31:24Z,83fda67e-360a-43af-b1bd-634614c77aa1,page_view,s_967f12bdd251,/home,,android
evt_39fe2444841c41e38c,2026-01-10T14:48:00Z,a39a6ff0-0850-4617-9826-50ae91eb4099,button_click,s_6f92ac7e0d72,,,web
evt_28517834ae6d4d4982,2026-01-04T20:53:50Z,73722a7c-7ca6-4193-b4e9-aa6c8cf9a125,page_view,s_d22d29631b10,/p2p/send,,ios
evt_4340fcb1b7af4b02ae,2026-01-18T11:00:32Z,b5c590e1-90d8-449a-a636-1abf6814a430,login,s_19481defe281,,,web
evt_046033e3421a41cebd,2026-01-25T16:45:55Z,0552796c-b048-455a-b911-05e36f1c4f46,button_click,s_e9f8c4fc22ae,,,android
evt_610df71394aa4b709c,2026-01-27T15:45:23Z,b3c98c12-83ec-4774-8deb-3d77309fa9bf,page_view,s_f4d2f722144a,/activity,,ios
evt_3481a4cbf6904abd8d,2026-01-24T20:45:22Z,3ff6e679-2e5b-48c1-a3fb-144095417f9b,page_view,s_46ab25dd7401,/p2p/send,,android
evt_beaad338bb8741e284,2026-01-05T03:23:03Z,5c06dced-9923-4cfd-9883-11f1784a1a32,login,s_62b2b5029e4a,,,android
evt_2e54933d19c34e1a8a,2026-01-30T04:56:00Z,29fac67b-6f6c-4766-9b1e-db2702148bcc,button_click,s_ca4def88870b,,,ios
evt_5f807d5b94cd47de82,2026-01-19T05:34:32Z,a12eed8f-64e2-49a0-bc8e-cb403d96dee5,page_view,s_ecfb13990863,/wallet,,web
evt_eb3efe68140b45f48f,2026-01-28T17:20:35Z,78b10b54-5879-4035-a2fe-3a77bd8b9eac,button_click,s_d0b46cb2aa2e,,,ios
evt_608edd9d659646dc9e,2026-01-10T21:55:59Z,3a139544-a298-4334-8458-c28d531a2539,p2p_initiate,s_16e23991d8a4,/settings,,android
evt_2a4cce2555db450aa2,2026-01-21T15:55:41Z,b6b86926-4197-4f26-b6d2-e636ee181f30,page_view,s_ef3db6a7055b,/p2p/confirm,,android
evt_1c0efb4323804a20b4,2026-01-08T02:13:10Z,7325ddb5-3c66-4e27-a007-02d79c50833c,login,s_0c8b2343b4a5,,,ios
evt_18ab0f20d481415582,2026-01-17T01:35:42Z,6e08f85b-ee0e-4cf5-aefb-4169136e7773,login,s_ee3b09b11e0d,,,ios
evt_6e0d3fd71dfa4657b6,2026-01-07T18:53:27Z,af4c66f8-7c34-4e51-81a8-972fb611c7d4,page_view,s_fab78b312a55,/activity,,ios
evt_ddda2bf4238e4a2b8a,2026-01-22T12:06:33Z,2e7ea55e-899d-4888-9ada-8a1e93f09676,p2p_confirm,s_c9f54e229de1,/home,,ios
evt_977062e141784c789b,2026-01-09T15:07:49Z,7979ca30-7da9-4169-8a38-84e778afa9e9,button_click,s_db1a3dbbae5c,,confirm_cta,ios
evt_8caaa270589946088d,2026-01-31T14:31:04Z,0d8b0654-c6a1-44a1-abc1-117bcb216c48,button_click,s_98226b5ad0b4,,,ios
evt_d70f904512374c5baf,2026-01-31T17:02:53Z,c1362921-2eed-413a-a358-766314479e7e,button_click,s_69a363e2eb0f,,,ios
evt_035d3978a7204220a3,2026-01-16T09:43:37Z,c61826ae-4e69-431d-8db8-d20adae67539,page_view,s_41536be7720c,/p2p/confirm,,web
evt_f3cd127a99ec45ce9e,2026-01-07T23:09:48Z,6e877fd0-682b-4611-8611-4843fa6476c2,button_click,s_7588b7966616,,cancel_cta,android
evt_b7aba207a5184e2bb0,2026-01-31T21:47:03Z,935a0af2-268b-4544-8257-b8407513138f,p2p_initiate,s_348d9e937de3,/p2p,,ios
evt_2ec81e5b614240dbaa,2026-01-14T15:05:26Z,10edd504-6a83-4a69-86ae-2b61184f5f70,button_click,s_1b104511077a,,send_cta,web
evt_a8c8f19dabaf4e1986,2026-01-25T20:39:04Z,67f05b0b-ab77-4728-8263-04ebb1ccb900,page_view,s_94bdb80d7b9b,/p2p,,android
evt_713875b5e03f48719d,2026-01-28T23:31:59Z,8c955777-9196-4732-8963-413418df6239,button_click,s_84c24de91cc0,,confirm_cta,android
evt_8cf7756af6ed46a6bb,2026-01-03T10:51:49Z,662fdd35-a74c-4a7f-8009-497c3b0b4725,login,s_d2a4188e53ea,,,android
evt_d910693b9be8424394,2026-01-16T03:17:16Z,6e765004-867c-4eae-a6da-4be9d5e853c2,login,s_310f2f098335,,,android
evt_672178295f34419394,2026-01-06T01:10:14Z,43260dd6-45cc-446b-b0c5-133f8e4b3843,p2p_confirm,s_dd064af31991,/wallet,confirm_cta,android
evt_f7f71202fd874e3b93,2026-01-12T19:52:18Z,9ac04be2-67e5-4865-8844-c1187adc2bfc,button_click,s_1c4a27e724d4,,request_cta,android
evt_974805cfb950446792,2026-01-31T18:04:46Z,0929a458-ad6c-44ef-a285-61ca0541a828,page_view,s_8a5973b1ce40,/settings,,ios
evt_64663d2ee20d415caf,2026-01-25T21:11:39Z,36fd2604-c037-4a63-8a02-2c0c04eb39dd,page_view,s_e8f2a479bec6,/activity,,android
evt_6132e9f462b44bb686,2026-01-04T15:12:52Z,eac5389f-ffc5-4918-a715-b40f4c3a3f22,button_click,s_0de1ee70a211,,,android
evt_cad295af1e8e49d380,2026-01-15T06:54:57Z,bb1aa76e-3c1c-4678-818a-bc690e7506be,button_click,s_8723b0691a84,,,web
evt_7b5e97ae3f984b5a9f,2026-01-06T00:43:19Z,1a23cda3-b142-4c46-b5f1-4a646875b96b,page_view,s_3754aae0c027,/p2p,,android
evt_7d006479438c470db6,2026-01-04T22:15:49Z,c6742398-0911-4d2b-85f3-9ecf2c94c533,button_click,s_2625b9f2319f,,,android
evt_b39765bb79a54349b2,2026-01-01T23:03:07Z,301ec51a-ab9c-4d8a-ab65-de90527f9402,button_click,s_50cce608fbae,,,android
evt_1ec7f4f4d3f64e2389,2026-01-07T23:30:20Z,bf86bc11-1636-42ba-a8fd-7cf289a40a0d,page_view,s_157645eefe62,/activity,,ios
evt_ea9dda434f8940fda0,2026-01-29T11:39:00Z,679b72b1-9df4-424a-8a6c-98f07df4d151,page_view,s_43e9f2917022,/p2p/send,,ios
evt_3528a53cf2364bc1b1,2026-01-31T17:39:49Z,5a61cdee-e7f8-4309-8604-3b7a8f3beaa1,page_view,s_59a84746e66e,/p2p/send,,android
evt_8340b898991c436f94,2026-01-14T09:58:23Z,ec307a3f-9b77-4a59-a536-8b9c61b3cbe7,page_view,s_8ab38bc64de1,/p2p/send,,ios
evt_2191932d02c3413ea3,2026-01-26T18:59:44Z,76891257-6ce4-4614-8b37-0f128e2c894d,p2p_initiate,s_657beb532b44,/p2p/confirm,cancel_cta,ios
evt_33457c4f304a433299,2026-01-11T09:32:12Z,2f58bb57-8593-471f-b626-e2ab0317f67a,page_view,s_00f62bfe336a,/activity,,ios
evt_cb4ec31d256a4a5a99,2026-01-23T11:33:34Z,fc31b4b9-2525-47c3-9a2c-888640ed0c14,page_view,s_69fa476736fd,/p2p/confirm,,ios
evt_0a603083159e4e0ba5,2026-01-30T08:56:07Z,d9f18be4-244c-4e2b-90db-2b3461e49e32,button_click,s_74c6ef3197b0,,,android
evt_0be9073a1ca84822a5,2026-01-24T18:15:35Z,f056d625-15eb-41e3-afdc-f592bf6b37f9,page_view,s_a298f57cc753,/wallet,,ios
evt_1a598918c73c459a9b,2026-01-21T13:52:18Z,1ef317dd-1f43-4f90-ae85-d025dd3fe91b,button_click,s_f10e6c80b5d5,,qr_cta,android
evt_e7b11abf9f6d4fcd83,2026-01-15T02:07:54Z,21bf2637-e6ef-4e07-8eb5-9040ae2e52e0,p2p_initiate,s_3bd8e6bf1a2a,/home,request_cta,ios
evt_a7eb3b4f5f0e45c1ac,2026-01-31T22:18:23Z,64822a91-658d-4258-bfde-49ef44b6866f,button_click,s_59acf53ca786,,,ios
evt_1d701e653e16467bbb,2026-01-17T12:41:43Z,8f430d2a-2991-4f85-8e0c-c9ce18d3c38e,button_click,s_71083a8e1310,,,ios
evt_1d519eadef7a4897bb,2026-01-27T05:44:45Z,cb0946d7-5099-4904-bb6e-c46e6bffae1d,page_view,s_fafac5356482,/activity,,android
evt_ff92287e6c0547e8b4,2026-01-25T19:35:39Z,ec661106-a12c-4f2e-94e6-0e099f44b402,page_view,s_5be30c0700a4,/settings,,ios
evt_34c57a00faec42d4a8,2026-01-01T08:58:53Z,ece3ab2b-a00f-4b1c-ba62-0dc7d1c73203,page_view,s_3cfb1077cd4c,/wallet,,android
evt_1b37a6c0a6474cd89b,2026-01-20T13:07:57Z,72c5cbe4-dd81-45b0-bc53-3219a1a556e8,page_view,s_13d9c0e8577b,/settings,,ios
evt_bec5e22d2f9b4d7b9f,2026-01-19T01:35:39Z,00c42f2e-13d4-4443-8b96-6f81fed45da3,p2p_confirm,s_ece84238cbb7,/p2p/send,,android
evt_a6f67d473fbb47678b,2026-01-16T21:46:26Z,889a7377-9bcb-4d76-90fb-90a47e3c0927,page_view,s_436ffe481c0a,/p2p/send,,android
evt_1a2d5fbf54a640c2a8,2026-01-01T04:57:33Z,524ef3bc-a700-4e46-9109-925a55b47000,page_view,s_5f282e177f9b,/p2p/send,,ios
evt_7d28d53dc2564752bf,2026-01-25T12:40:55Z,9ba08ef7-821f-41d4-977e-9f0415044d2a,login,s_9b1a10e70e04,,,ios
evt_4aede412d4fd49888d,2026-01-23T08:30:55Z,e21de9bc-2f33-4644-b491-c88c3b3c8af8,page_view,s_c61e5aeb5e24,/wallet,,ios
evt_33c72cb09d9746e8b3,2026-01-15T20:24:35Z,f303d9f0-7a0e-4fce-b38c-73cbcfff5237,button_click,s_73eeb17daee1,,confirm_cta,android
evt_f1c9a764723a4395bd,2026-01-14T15:40:28Z,f056d625-15eb-41e3-afdc-f592bf6b37f9,button_click,s_62bac0986e3f,,,ios
evt_680209f809e34b388a,2026-01-12T06:46:56Z,5741877b-adde-4f1c-a56b-49641b224eb1,login,s_e4d02345485c,,,android
